freq	prev	p.freq	p.prev	p	contaminant
6.533628365227687e-6	10	NA	0.0011199970924140688	0.0011199970924140688	TRUE
2.973374044826679e-6	8	NA	0.012480060611874011	0.012480060611874011	TRUE
1.995784182177715e-5	34	NA	0.02558449610469451	0.02558449610469451	TRUE
2.9134572961341806e-5	29	NA	0.015269900056029668	0.015269900056029668	TRUE
6.735318715023398e-5	9	NA	3.943432901750304e-4	3.943432901750304e-4	TRUE
2.7237044161574385e-5	10	NA	0.00827513961379285	0.00827513961379285	TRUE
2.723936378818613e-4	17	NA	0.056694139600783275	0.056694139600783275	TRUE
2.7649834780828287e-5	19	NA	0.03656885320034923	0.03656885320034923	TRUE
0.006697608241676597	17	NA	0.056694139600783275	0.056694139600783275	TRUE
1.883034288181025e-5	17	NA	0.016521400394158392	0.016521400394158392	TRUE
3.0707202983297755e-5	16	NA	0.010343140253677326	0.010343140253677326	TRUE
2.7523567349790494e-5	26	NA	0.004238068019159866	0.004238068019159866	TRUE
4.350770484047046e-6	11	NA	0.002620109731378966	0.002620109731378966	TRUE
5.458869600823795e-6	10	NA	0.00827513961379285	0.00827513961379285	TRUE
1.908284276683051e-6	9	NA	0.024005597082517975	0.024005597082517975	TRUE
4.995114242957382e-6	9	NA	0.0038882970610302284	0.0038882970610302284	TRUE
2.441922297536616e-6	11	NA	0.015473706448404883	0.015473706448404883	TRUE
3.9480590443357694e-5	17	NA	0.016521400394158392	0.016521400394158392	TRUE
8.346406803890801e-6	11	NA	0.002620109731378966	0.002620109731378966	TRUE
5.095884727497677e-6	17	NA	0.016521400394158392	0.016521400394158392	TRUE
4.742828520142129e-6	15	NA	0.08625505275051804	0.08625505275051804	TRUE
8.724105986589764e-6	23	NA	0.019800530228302103	0.019800530228302103	TRUE
4.125863492750034e-6	12	NA	0.026264648286853993	0.026264648286853993	TRUE
1.392485346676139e-5	17	NA	0.056694139600783275	0.056694139600783275	TRUE
4.876142259038229e-6	12	NA	0.09343523006776211	0.09343523006776211	TRUE
1.2423339657141883e-5	23	NA	0.00457156048819246	0.00457156048819246	TRUE
1.677761320763904e-5	29	NA	0.04905638741434745	0.04905638741434745	TRUE
2.199148334555555e-5	27	NA	0.006739265514089064	0.006739265514089064	TRUE
2.9884875485805963e-5	23	NA	0.00457156048819246	0.00457156048819246	TRUE
3.4092973075148173e-05	27	NA	0.07628636558585265	0.07628636558585265	TRUE
4.92117134749705e-6	11	NA	0.015473706448404883	0.015473706448404883	TRUE
1.284213574421074e-5	27	NA	0.006739265514089064	0.006739265514089064	TRUE
1.766321187407479e-5	24	NA	0.029206656732194164	0.029206656732194164	TRUE
4.635363631905076e-6	13	NA	0.0413377973819298	0.0413377973819298	TRUE
3.4638434784347525e-6	18	NA	0.0781217881218583	0.0781217881218583	TRUE
2.333501035165132e-5	23	NA	0.019800530228302103	0.019800530228302103	TRUE
1.9543998077071896e-5	23	NA	0.06563450253097484	0.06563450253097484	TRUE
3.0315543094515974e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
5.4393614272913445e-6	14	NA	0.06122565028238604	0.06122565028238604	TRUE
0.027975030174256576	83	NA	0.08803231785494889	0.08803231785494889	TRUE
1.1713207024600732e-4	42	NA	0.009653716957810143	0.009653716957810143	TRUE
3.865992272670161e-6	13	NA	0.0413377973819298	0.0413377973819298	TRUE
6.440064149859988e-6	10	NA	0.040979568975648265	0.040979568975648265	TRUE
3.2837015991497234e-5	28	NA	0.010318779121986095	0.010318779121986095	TRUE
3.877549810041045e-6	11	NA	0.015473706448404883	0.015473706448404883	TRUE
1.2419278376846796e-5	21	NA	0.007982563587649311	0.007982563587649311	TRUE
3.9663393724096806e-5	14	NA	3.7413378225123358e-6	3.7413378225123358e-6	TRUE
8.393798788225448e-5	12	NA	0.005340960099299311	0.005340960099299311	TRUE
2.141572842261657e-5	22	NA	4.114602623677148e-4	4.114602623677148e-4	TRUE
1.015974183117628e-5	18	NA	0.0781217881218583	0.0781217881218583	TRUE
1.7871476472687022e-5	24	NA	0.029206656732194164	0.029206656732194164	TRUE
7.702582221635673e-6	12	NA	0.09343523006776211	0.09343523006776211	TRUE
8.353963101616222e-6	8	NA	0.012480060611874011	0.012480060611874011	TRUE
9.59098593658259e-6	14	NA	0.0033594099642574723	0.0033594099642574723	TRUE
7.170613099761965e-5	21	NA	0.001456831591386372	0.001456831591386372	TRUE
1.347824612648197e-6	6	NA	0.09808239134454161	0.09808239134454161	TRUE
3.254482868797537e-6	10	NA	0.00827513961379285	0.00827513961379285	TRUE
9.63028207908134e-6	15	NA	0.026349227845489584	0.026349227845489584	TRUE
4.758180441841856e-6	12	NA	0.09343523006776211	0.09343523006776211	TRUE
3.231820658675164e-5	28	NA	0.09924574478464576	0.09924574478464576	TRUE
3.636450655081546e-5	14	NA	0.01662003734850579	0.01662003734850579	TRUE
9.90970858187302e-6	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
7.79032888728388e-5	13	NA	0.009813697629157084	0.009813697629157084	TRUE
1.0934556940921767e-5	25	NA	0.002555130330427934	0.002555130330427934	TRUE
1.3787499839018301e-5	34	NA	0.07179598195763877	0.07179598195763877	TRUE
5.855943959680703e-6	17	NA	0.056694139600783275	0.056694139600783275	TRUE
0.0026566586463801257	13	NA	0.0413377973819298	0.0413377973819298	TRUE
1.1794932899184163e-5	10	NA	0.00827513961379285	0.00827513961379285	TRUE
8.017827843767144e-7	3	NA	0.08379715522572667	0.08379715522572667	TRUE
2.788562396330301e-6	7	NA	0.036751044231548374	0.036751044231548374	TRUE
1.895313459537231e-6	9	NA	0.0038882970610302284	0.0038882970610302284	TRUE
1.4642563520659555e-5	14	NA	0.01662003734850579	0.01662003734850579	TRUE
9.39866114111366e-6	19	NA	0.03656885320034923	0.03656885320034923	TRUE
1.9841987222339245e-6	4	NA	0.02522171005234334	0.02522171005234334	TRUE
3.635547130458029e-6	9	NA	2.2395818065860345e-5	2.2395818065860345e-5	TRUE
2.8706056985362636e-5	15	NA	0.026349227845489584	0.026349227845489584	TRUE
1.8213891000663075e-5	21	NA	0.03268489464664166	0.03268489464664166	TRUE
8.94825048928902e-6	11	NA	0.015473706448404883	0.015473706448404883	TRUE
1.187916651185635e-5	9	NA	0.0038882970610302284	0.0038882970610302284	TRUE
6.783956878622107e-6	15	NA	0.08625505275051804	0.08625505275051804	TRUE
5.253271322604538e-6	15	NA	0.08625505275051804	0.08625505275051804	TRUE
3.36130885166952e-6	15	NA	0.026349227845489584	0.026349227845489584	TRUE
3.9580561475342285e-6	12	NA	0.026264648286853993	0.026264648286853993	TRUE
1.6490789646428696e-6	5	NA	0.055694888077067725	0.055694888077067725	TRUE
1.061846995573391e-5	7	NA	0.005464984708975745	0.005464984708975745	TRUE
1.8818124886108013e-6	6	NA	0.001819949357930842	0.001819949357930842	TRUE
1.457090342243114e-5	16	NA	0.010343140253677326	0.010343140253677326	TRUE
0.0020451529162384364	59	NA	0.09830654855711296	0.09830654855711296	TRUE
0.001978673164531729	83	NA	0.002231059601993968	0.002231059601993968	TRUE
9.733989012696596e-6	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
5.924421317190633e-6	18	NA	0.0781217881218583	0.0781217881218583	TRUE
3.3753695714838915e-6	7	NA	0.005464984708975745	0.005464984708975745	TRUE
5.365713627440935e-5	59	NA	0.09830654855711296	0.09830654855711296	TRUE
0.004447576049222439	11	NA	0.064032944721426	0.064032944721426	TRUE
2.1439798733880054e-5	21	NA	0.007982563587649311	0.007982563587649311	TRUE
2.1395188369015404e-5	17	NA	0.056694139600783275	0.056694139600783275	TRUE
1.7201580854202952e-5	16	NA	0.03955163473494536	0.03955163473494536	TRUE
7.69286102292068e-5	21	NA	0.001456831591386372	0.001456831591386372	TRUE
3.4313928934448143e-5	13	NA	0.009813697629157084	0.009813697629157084	TRUE
3.1969836952100323e-6	11	NA	0.015473706448404883	0.015473706448404883	TRUE
1.0148727072669586e-5	15	NA	0.08625505275051804	0.08625505275051804	TRUE
1.2230152418317903e-5	17	NA	0.056694139600783275	0.056694139600783275	TRUE
1.3293530444141803e-6	5	NA	0.055694888077067725	0.055694888077067725	TRUE
1.8711501188572605e-6	8	NA	0.012480060611874011	0.012480060611874011	TRUE
1.7384153083981768e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
5.8202349356826696e-6	12	NA	0.026264648286853993	0.026264648286853993	TRUE
1.5610897541378555e-5	19	NA	0.03656885320034923	0.03656885320034923	TRUE
2.0082182602675763e-5	9	NA	0.09836775966194591	0.09836775966194591	TRUE
2.432814659563969e-5	16	NA	0.03955163473494536	0.03955163473494536	TRUE
3.271905545890626e-5	14	NA	5.210404429226567e-5	5.210404429226567e-5	TRUE
5.955076394511175e-6	11	NA	0.002620109731378966	0.002620109731378966	TRUE
7.043756833146355e-5	12	NA	0.09343523006776211	0.09343523006776211	TRUE
3.974272814960564e-6	12	NA	0.09343523006776211	0.09343523006776211	TRUE
9.928848870122063e-6	20	NA	0.021654071405395985	0.021654071405395985	TRUE
1.3848993877408602e-6	6	NA	0.09808239134454161	0.09808239134454161	TRUE
5.764260536082168e-6	16	NA	0.0020576360885039215	0.0020576360885039215	TRUE
6.088374800177507e-6	12	NA	0.005340960099299311	0.005340960099299311	TRUE
1.5013211744386077e-4	32	NA	0.04156932759540914	0.04156932759540914	TRUE
1.0996371985267158e-4	29	NA	0.04905638741434745	0.04905638741434745	TRUE
3.478998290078686e-6	10	NA	0.00827513961379285	0.00827513961379285	TRUE
1.2545140000136352e-4	12	NA	0.005340960099299311	0.005340960099299311	TRUE
9.151417283710743e-6	17	NA	0.056694139600783275	0.056694139600783275	TRUE
6.470022565300122e-5	15	NA	1.341764917930651e-4	1.341764917930651e-4	TRUE
7.826638261922302e-6	18	NA	0.00630799212128768	0.00630799212128768	TRUE
3.6512483871959794e-6	9	NA	0.0038882970610302284	0.0038882970610302284	TRUE
2.162129020460975e-6	7	NA	0.005464984708975745	0.005464984708975745	TRUE
1.0515891866782187e-5	11	NA	0.015473706448404883	0.015473706448404883	TRUE
2.404842898248407e-5	9	NA	0.0038882970610302284	0.0038882970610302284	TRUE
1.4776865205044256e-4	26	NA	0.05711135234430883	0.05711135234430883	TRUE
6.963622570487846e-5	5	NA	0.055694888077067725	0.055694888077067725	TRUE
5.15468660730472e-5	22	NA	0.0026560410288466174	0.0026560410288466174	TRUE
3.0983839731657733e-6	8	NA	0.012480060611874011	0.012480060611874011	TRUE
2.084335497447473e-6	11	NA	0.015473706448404883	0.015473706448404883	TRUE
5.061580462643963e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
3.047851568648656e-6	12	NA	0.026264648286853993	0.026264648286853993	TRUE
6.676062674012998e-6	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
3.6979707871180366e-6	9	NA	0.0038882970610302284	0.0038882970610302284	TRUE
5.2872697790712456e-6	14	NA	0.06122565028238604	0.06122565028238604	TRUE
1.583776709055174e-6	6	NA	0.09808239134454161	0.09808239134454161	TRUE
1.860297461398767e-5	18	NA	0.0781217881218583	0.0781217881218583	TRUE
3.3858500606082105e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
4.166138461740143e-6	18	NA	0.00630799212128768	0.00630799212128768	TRUE
0.005042604793600728	52	NA	0.05284470781450132	0.05284470781450132	TRUE
1.9408999003405458e-6	8	NA	0.06343191274963016	0.06343191274963016	TRUE
2.087633245900085e-6	10	NA	0.040979568975648265	0.040979568975648265	TRUE
2.9566163071673747e-6	12	NA	0.005340960099299311	0.005340960099299311	TRUE
4.486081692316805e-6	7	NA	0.005464984708975745	0.005464984708975745	TRUE
3.7575755666683726e-5	37	NA	0.02103104357991335	0.02103104357991335	TRUE
3.7271098872357714e-6	7	NA	0.005464984708975745	0.005464984708975745	TRUE
2.3698059797990934e-6	6	NA	0.01821541150372244	0.01821541150372244	TRUE
0.0020932951880932803	19	NA	3.706348888952698e-4	3.706348888952698e-4	TRUE
2.1743056955589703e-6	12	NA	0.09343523006776211	0.09343523006776211	TRUE
1.220341006829107e-5	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
1.987524825340746e-6	10	NA	0.00827513961379285	0.00827513961379285	TRUE
1.2495744131883037e-5	23	NA	0.019800530228302103	0.019800530228302103	TRUE
3.47222335225393e-5	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
1.5220268619989638e-5	12	NA	7.660379304110861e-4	7.660379304110861e-4	TRUE
7.360453641444137e-6	12	NA	0.09343523006776211	0.09343523006776211	TRUE
2.211288853839585e-6	9	NA	0.024005597082517975	0.024005597082517975	TRUE
6.220137463603729e-6	10	NA	0.00827513961379285	0.00827513961379285	TRUE
1.0642166690242382e-4	10	NA	0.0011199970924140688	0.0011199970924140688	TRUE
9.98808731219052e-7	6	NA	0.09808239134454161	0.09808239134454161	TRUE
1.0118821984797062e-5	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
6.947567644232519e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
7.26917339041323e-7	5	NA	0.007006539729293791	0.007006539729293791	TRUE
5.0532897786273875e-6	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
3.46992736010803e-5	10	NA	0.0011199970924140688	0.0011199970924140688	TRUE
5.4804265338098883e-5	18	NA	1.8151662737559635e-4	1.8151662737559635e-4	TRUE
4.788446937503597e-6	16	NA	0.0020576360885039215	0.0020576360885039215	TRUE
1.3260080956060908e-5	5	NA	0.055694888077067725	0.055694888077067725	TRUE
1.1326501994254727e-4	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
1.3897299368035782e-6	6	NA	0.01821541150372244	0.01821541150372244	TRUE
7.0962175484836105e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
3.926048502753254e-5	28	NA	0.002335452871484995	0.002335452871484995	TRUE
1.6801582876697377e-6	8	NA	0.012480060611874011	0.012480060611874011	TRUE
1.204355722229439e-6	6	NA	0.01821541150372244	0.01821541150372244	TRUE
3.781112626868664e-7	3	NA	0.08379715522572667	0.08379715522572667	TRUE
5.459635462399287e-6	11	NA	0.064032944721426	0.064032944721426	TRUE
9.579851534265696e-7	6	NA	0.01821541150372244	0.01821541150372244	TRUE
1.552883214697075e-6	9	NA	0.0038882970610302284	0.0038882970610302284	TRUE
5.526770973133489e-6	30	NA	0.021909896401337413	0.021909896401337413	TRUE
3.489439997644892e-6	5	NA	0.055694888077067725	0.055694888077067725	TRUE
4.5697927828415095e-7	3	NA	0.08379715522572667	0.08379715522572667	TRUE
1.5110281833181238e-6	6	NA	0.09808239134454161	0.09808239134454161	TRUE
4.390500074273225e-5	15	NA	0.001057426181871573	0.001057426181871573	TRUE
5.291626884910208e-6	13	NA	0.0413377973819298	0.0413377973819298	TRUE
6.62443036834496e-6	14	NA	0.01662003734850579	0.01662003734850579	TRUE
1.5398589644538967e-6	7	NA	0.036751044231548374	0.036751044231548374	TRUE
1.5674088458183137e-6	8	NA	0.06343191274963016	0.06343191274963016	TRUE
3.984700369295031e-6	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
1.711133569660102e-5	9	NA	3.943432901750304e-4	3.943432901750304e-4	TRUE
4.323094936377733e-6	10	NA	0.0011199970924140688	0.0011199970924140688	TRUE
1.148673955904614e-5	13	NA	0.0413377973819298	0.0413377973819298	TRUE
6.517132539313069e-6	17	NA	0.056694139600783275	0.056694139600783275	TRUE
2.1376291736472775e-6	6	NA	0.001819949357930842	0.001819949357930842	TRUE
1.1315870051749834e-5	11	NA	0.064032944721426	0.064032944721426	TRUE
2.1433751455671606e-6	10	NA	0.040979568975648265	0.040979568975648265	TRUE
2.72864554722775e-6	9	NA	3.943432901750304e-4	3.943432901750304e-4	TRUE
4.486399336287729e-6	14	NA	0.0033594099642574723	0.0033594099642574723	TRUE
1.4662882289979978e-6	7	NA	0.005464984708975745	0.005464984708975745	TRUE
2.1114266248194093e-5	13	NA	0.009813697629157084	0.009813697629157084	TRUE
6.7361252834069825e-6	12	NA	0.005340960099299311	0.005340960099299311	TRUE
6.20953410417813e-5	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
3.551322288740157e-5	25	NA	0.011705298080558351	0.011705298080558351	TRUE
3.6917717536110036e-4	56	NA	0.0012469784443724082	0.0012469784443724082	TRUE
7.956514191711752e-4	55	NA	0.0408613761493297	0.0408613761493297	TRUE
4.9981833844462675e-6	30	NA	0.06528500905786812	0.06528500905786812	TRUE
4.944916599855918e-4	80	NA	0.008188200721668181	0.008188200721668181	TRUE
0.0011773754605135377	80	NA	0.041636733081423905	0.041636733081423905	TRUE
8.487887882515525e-6	23	NA	0.019800530228302103	0.019800530228302103	TRUE
1.096761144260145e-5	10	NA	0.040979568975648265	0.040979568975648265	TRUE
2.5422010160770235e-6	9	NA	0.09836775966194591	0.09836775966194591	TRUE
1.8302858572210145e-6	9	NA	0.09836775966194591	0.09836775966194591	TRUE
2.40613423325299e-6	9	NA	0.09836775966194591	0.09836775966194591	TRUE
8.339955580725906e-6	10	NA	0.040979568975648265	0.040979568975648265	TRUE
5.547102063689873e-6	10	NA	0.040979568975648265	0.040979568975648265	TRUE
3.0773411277687e-5	14	NA	4.960532547384062e-4	4.960532547384062e-4	TRUE
5.061680455066562e-6	13	NA	0.0016947066782197718	0.0016947066782197718	TRUE
6.1428617197496816e-06	13	NA	0.0016947066782197718	0.0016947066782197718	TRUE
3.4330090007942424e-4	10	NA	0.040979568975648265	0.040979568975648265	TRUE
1.1479762388362669e-5	10	NA	0.040979568975648265	0.040979568975648265	TRUE
1.9014188725700792e-5	16	NA	3.3547659316323335e-5	3.3547659316323335e-5	TRUE
6.14432854914348e-5	17	NA	0.0037165303207085726	0.0037165303207085726	TRUE
9.871649965080137e-6	12	NA	0.09343523006776211	0.09343523006776211	TRUE
1.5140884087968236e-5	26	NA	1.1413291846840296e-4	1.1413291846840296e-4	TRUE
1.2333326900848447e-6	8	NA	0.06343191274963016	0.06343191274963016	TRUE
1.274413098862244e-6	8	NA	0.06343191274963016	0.06343191274963016	TRUE
1.338191343620664e-5	8	NA	1.0268171968884777e-4	1.0268171968884777e-4	TRUE
4.514828771079016e-6	9	NA	2.2395818065860345e-5	2.2395818065860345e-5	TRUE
9.519427543687931e-7	5	NA	0.007006539729293791	0.007006539729293791	TRUE
1.3653014717387824e-5	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
6.701348454260647e-7	4	NA	0.02522171005234334	0.02522171005234334	TRUE
1.1117347790732041e-6	4	NA	0.02522171005234334	0.02522171005234334	TRUE
1.7753465766206678e-6	4	NA	0.02522171005234334	0.02522171005234334	TRUE
1.0098985049472134e-6	4	NA	0.02522171005234334	0.02522171005234334	TRUE
5.856091797327158e-6	3	NA	0.08379715522572667	0.08379715522572667	TRUE
3.362810760307879e-6	12	NA	0.005340960099299311	0.005340960099299311	TRUE
8.167626078867338e-6	10	NA	0.00827513961379285	0.00827513961379285	TRUE
9.57677087214843e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
6.862859211730242e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
1.260116431396376e-6	7	NA	0.005464984708975745	0.005464984708975745	TRUE
7.865867188180969e-7	5	NA	0.007006539729293791	0.007006539729293791	TRUE
3.305248034784556e-6	8	NA	1.0268171968884777e-4	1.0268171968884777e-4	TRUE
7.789792847687937e-7	5	NA	0.007006539729293791	0.007006539729293791	TRUE
1.621300936123661e-6	6	NA	0.001819949357930842	0.001819949357930842	TRUE
5.422207947205833e-6	7	NA	1.5014779765800492e-5	1.5014779765800492e-5	TRUE
1.1022778929745823e-5	7	NA	1.5014779765800492e-5	1.5014779765800492e-5	TRUE
1.6008725907413631e-6	5	NA	0.007006539729293791	0.007006539729293791	TRUE
3.855454345152215e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
5.237499759021753e-7	4	NA	0.0016130163405567994	0.0016130163405567994	TRUE
1.782893186585433e-5	17	NA	0.056694139600783275	0.056694139600783275	TRUE
3.1843625435346206e-6	13	NA	0.009813697629157084	0.009813697629157084	TRUE
4.6263299519693073e-7	3	NA	0.007111935683364309	0.007111935683364309	TRUE
3.9725128440950055e-7	3	NA	0.007111935683364309	0.007111935683364309	TRUE
3.5724074200101197e-7	3	NA	0.007111935683364309	0.007111935683364309	TRUE
6.594865821035169e-7	3	NA	0.007111935683364309	0.007111935683364309	TRUE
1.2024686096265222e-5	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
4.636155642876835e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
1.2665930818457445e-6	4	NA	0.0016130163405567994	0.0016130163405567994	TRUE
7.400645406510147e-7	3	NA	0.007111935683364309	0.007111935683364309	TRUE
2.2893425903932685e-5	7	NA	1.5014779765800492e-5	1.5014779765800492e-5	TRUE
1.862407474827551e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
9.5419793098211e-7	5	NA	3.528473244968104e-4	3.528473244968104e-4	TRUE
2.1351112085346422e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
2.284198572592838e-5	7	NA	1.5014779765800492e-5	1.5014779765800492e-5	TRUE
1.1377498091250342e-6	4	NA	0.0016130163405567994	0.0016130163405567994	TRUE
1.5314125322804666e-4	7	NA	4.449116320083019e-4	4.449116320083019e-4	TRUE
7.3908522736334746e-06	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
1.7986477593033325e-5	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
9.789620775480202e-7	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
4.8059748541924305e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
6.794428512420198e-6	5	NA	3.528473244968104e-4	3.528473244968104e-4	TRUE
3.140347715897414e-7	2	NA	0.03030303030303033	0.03030303030303033	TRUE
2.0671270025979362e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
1.684714033064207e-5	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
9.615762834707408e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
4.958616315119685e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
1.0881611708154836e-5	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
5.4372575846186524e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
2.564053009916549e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
3.7540296512896944e-7	2	NA	0.03030303030303033	0.03030303030303033	TRUE
1.861255378211978e-5	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
6.488300671036318e-7	4	NA	0.0016130163405567994	0.0016130163405567994	TRUE
1.7072896003152527e-6	8	NA	0.0015200361424047549	0.0015200361424047549	TRUE
1.9916330693532493e-6	5	NA	3.528473244968104e-4	3.528473244968104e-4	TRUE
1.1334753978515508e-06	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
7.762922317236694e-7	4	NA	0.0016130163405567994	0.0016130163405567994	TRUE
8.520164429428838e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
5.531650484715399e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
5.721439320582387e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
1.5150731593662514e-6	6	NA	7.428364726249845e-5	7.428364726249845e-5	TRUE
7.4801118745406345e-07	4	NA	0.0016130163405567994	0.0016130163405567994	TRUE
2.685539194177635e-5	5	NA	3.528473244968104e-4	3.528473244968104e-4	TRUE
7.421896223408302e-7	3	NA	0.007111935683364309	0.007111935683364309	TRUE
2.853923863836685e-7	2	NA	0.03030303030303033	0.03030303030303033	TRUE
1.4058379793204404e-6	4	NA	0.0016130163405567994	0.0016130163405567994	TRUE
3.5763085526034043e-7	2	NA	0.03030303030303033	0.03030303030303033	TRUE
4.361161180457894e-7	3	NA	0.08379715522572667	0.08379715522572667	TRUE
2.2309599580379994e-5	6	NA	0.09808239134454161	0.09808239134454161	TRUE
5.187397701975388e-7	4	NA	0.02522171005234334	0.02522171005234334	TRUE
6.636520246809385e-7	3	NA	0.08379715522572667	0.08379715522572667	TRUE
1.2094446724500628e-6	3	NA	0.08379715522572667	0.08379715522572667	TRUE
7.070061196982588e-7	2	NA	0.03030303030303033	0.03030303030303033	TRUE
3.4705804586199014e-6	8	NA	0.06343191274963016	0.06343191274963016	TRUE
